ID,Key_Size,Protocol_Type,Key_Distribution,Enc_Latency,Dec_Latency,Throughput,Total_Latency,Packet_Loss,Bandwidth_Usage,RTT,Enc_Strength,Attack,Vulnerability,Attack_Success,IDS_Accuracy,Data_Volume,Data_Type_Variety,Data_Velocity,Complexity,Real_Time_Proc,CPU_Usage,Memory_Usage,Energy_Consumption,Optimization,Performance_Target,Latency_Throughput_Ratio,Security_Efficiency_Score,Key_Size_Redundant,Quantum_Entropy_Deviation,Photon_Count_Variability,Environmental_Decoherence_Index,Spectral_Noise_Floor,Hardware_Calibration_Residual,Resource_Criticality_Index,Enc_Latency_Phase_Modulation,Throughput_Log_Scalability,Attack_Success_Exponential_Risk,Data_Volume_Quadratic_Load,Bandwidth_Saturation_Angle,Classification_Uncertainty_Score,Noise_Category,Temporal_Drift_Coefficient,Latency_Throughput_Efficiency,Resource_Load_Composite,Security_Exposure_Index,Key_Data_Complexity_Index
4737,128,BB84,Post-Quantum,28.43303842,123.7466661,245.6228871,33.23185442,4.030930656,94.05796489,49.84302112,High,Side Channel,Medium,48.18854907,81.89241078,522.8190401,Audio,18.84324593,Semi-Structured,1,74.60913507,45.91589534,0.924351383,,Low Performance,0.083344991,308.0567413,1023.933566,0.620969562,0.002901302,-0.421378089,0.631962397,0.531702613,612.1033331,0.128047523,5.36966364,1.463153505,64.14091134,1.520104181,1.85156528,CAT_42,0.992992993,17905.17385,106.713758,0.3915375,267.5742787
4097,512,E91,Hybrid QKD,27.09221823,37.62235018,58.99480384,14.64241396,1.318109326,92.71906205,49.98284529,High,Side Channel,Medium,37.01433557,91.05071761,433.9631017,Audio,6.166745057,Structured,0,23.81508856,38.53012695,3.338448437,Compression,Low Performance,0.086740356,1159.342503,1024.014488,-1.473591593,1.608028334,0.611373436,-0.653700688,-0.245359172,1158.263617,0.87189829,4.194413758,1.308752825,943.1845475,1.531379045,0.0,CAT_28,0.244244244,13168.16063,153.7824527,0.294951983,337.1337588
2160,256,BB84,Hybrid QKD,58.61944502,78.91154193,154.1828303,9.925537611,2.181970986,79.29586614,110.4200225,High,Man-in-the-Middle,Medium,37.53037387,98.88991219,517.9586732,Audio,67.54056973,Structured,1,34.35056162,12.09504514,3.684170624,,Low Performance,0.08711676,1199.420274,256.1133096,-0.029206582,1.895330557,0.592345712,-1.690609906,0.921917594,-746.4725447,-0.62698313,5.476508789,1.599374518,118.9585968,1.446462673,1.618434546,CAT_5,0.724724725,28887.45542,117.6748758,0.213745522,703.068603
698,128,E91,Hybrid QKD,114.2675711,27.0030753,422.1455807,16.87393594,4.554084297,65.08884243,98.60076218,Medium,Side Channel,Low,1.796896449,90.37760626,769.5182144,Text,17.33310464,Semi-Structured,1,79.99492488,79.84235922,0.852484437,Compression,Low Performance,0.116604682,142.8918131,1024.052216,-1.114675099,0.918728304,0.884638353,0.310276342,-0.760075831,-255.5828449,0.80193401,5.194849145,1.008196199,0.113788677,1.506832017,0.0,CAT_31,0.311311311,22963.97783,198.6758992,0.300797236,431.0471343
4947,512,B92,Hybrid QKD,10.53130917,94.16873883,571.411113,7.800201825,4.333516698,90.72506767,129.5591021,Low,Man-in-the-Middle,Medium,79.00704584,81.54719726,617.6911217,Mixed,66.52465076,Unstructured,1,92.79849003,47.04063666,0.447572926,,Moderate Performance,0.485193952,658.1114065,128.0450466,-1.686080595,-1.462844855,0.880195854,0.365440451,-0.026842273,1045.685502,-1.05543523,5.521549114,1.02898244,262.4491213,1.682613456,0.0,CAT_34,0.081081081,8800.436129,94.83824593,0.33455979,997.2197633
2999,512,BB84,QKD,32.21556381,56.14223282,469.3753444,32.06918499,1.996019316,60.88130866,76.73604978,Low,Man-in-the-Middle,High,47.56908795,94.70581052,868.4801877,Mixed,64.71201755,Unstructured,1,75.75178389,72.81425239,4.854167015,,Critical Performance,0.038839022,1796.618327,1023.860336,1.593567753,-1.06379833,-1.168319869,-0.317530754,2.409464761,190.217314,0.116572613,6.381904045,1.139182066,282.4958237,1.496174987,2.804289043,CAT_13,0.815815816,1450.446052,144.1096192,0.344373643,714.8727711
3696,256,B92,Post-Quantum,75.31117651,30.5049372,269.9688694,29.59176252,3.815950341,93.37753884,181.3325374,High,Man-in-the-Middle,Medium,34.48653138,81.51981457,815.8184481,Audio,13.66761338,Structured,0,57.0006258,35.80546856,0.877262295,Parallel Processing,Critical Performance,0.272512965,1330.277752,128.1233997,-0.029206582,2.429556194,-0.125273824,-0.415886158,0.301704827,312.5311917,-0.091067079,6.754122908,1.099839285,820.5119297,1.590674384,2.234139945,CAT_27,0.747747748,21696.64656,149.8067163,0.359205875,179.6430922
1636,1024,E91,Hybrid QKD,50.01542787,119.3326148,269.5255561,33.11717112,4.366666697,75.46014852,31.45893587,Low,Man-in-the-Middle,,59.71374313,84.57510694,198.4783712,Audio,47.7828753,Unstructured,1,45.44338775,59.80224397,0.543992892,Caching,Critical Performance,0.097384468,207.0361158,255.9786356,-0.327790107,-0.061514073,0.747903784,-2.00767468,-0.748323604,247.0489116,0.468103868,6.335530101,1.739646603,124.5269996,1.681939276,3.852574491,CAT_7,0.825825826,31068.28883,182.0118199,0.435886002,528.5536135
3457,1024,SARG04,Hybrid QKD,45.7137004,123.7466661,280.7248298,2.481261833,1.098152813,87.07935598,143.7849113,Medium,Side Channel,Medium,35.14827892,98.10256802,645.4752678,Mixed,8.393416099,Unstructured,0,55.31914531,32.35991308,2.026927995,,Low Performance,0.371057298,2853.326379,256.0142303,-1.816545058,0.822239247,0.055420429,1.239494307,-1.366497884,556.3300828,0.941976086,6.535493919,1.604466904,26.45137881,1.550399592,0.0,CAT_30,0.28028028,15268.39949,153.5293472,0.040873268,285.9442106
3581,128,BB84,Hybrid QKD,91.67524717,79.16584741,222.3229545,32.01759038,3.466135489,98.91752437,65.55628794,Low,Side Channel,Medium,35.25892948,83.31348704,111.7741272,Audio,2.558306889,Structured,1,91.12216486,10.50542103,3.68135042,Caching,Moderate Performance,0.755854883,77.63588238,1024.07788,1.763510236,-2.0244071,-1.446254251,-0.248212747,-1.737092744,254.0816427,1.21809636,5.789896727,1.195727202,774.740293,1.500751731,3.037419777,CAT_30,0.75975976,13526.11769,80.43643107,0.108260157,770.1000333
1291,1024,SARG04,QKD,15.37212402,130.173185,550.9677401,9.210290097,2.384611874,63.52829623,158.5168698,Medium,Side Channel,Low,74.83380745,89.49156754,911.9069154,Images,26.94847788,Semi-Structured,1,100.9826835,71.10665816,3.859843606,Caching,Low Performance,0.106131409,1494.450128,1023.805807,0.449066943,-0.522003678,0.964133996,-0.772913135,-0.047366794,-981.5337305,-0.248882518,6.838628126,1.360793455,156.0707077,1.526254232,1.863440162,CAT_31,0.06006006,43307.79377,171.5799092,0.472953027,228.9731132
4659,1024,E91,QKD,41.20986533,84.53837373,113.8073412,26.56086457,1.131951742,74.15313915,30.64429287,Medium,Man-in-the-Middle,High,87.47681931,80.64111365,401.3676287,Mixed,67.6674956,Structured,1,84.66546393,30.16002554,4.377243413,,Critical Performance,0.074929134,883.356268,512.0283323,-0.444086987,1.277563081,-0.369477465,0.495079052,-1.410101137,-320.9424348,1.01895077,5.9805129,1.212788011,576.4668531,1.68608655,0.0,CAT_4,0.768768769,2984.242264,69.82400923,0.126700447,534.0875648
1853,1024,SARG04,Hybrid QKD,6.982939193,98.42721641,128.4474444,47.4575064,0.536297779,92.59757614,196.4707507,High,Side Channel,Medium,40.43283738,81.13504839,713.2305381,Audio,65.00151652,Unstructured,1,60.98222836,69.03150377,3.575426639,Compression,Critical Performance,0.058049659,22.89761151,1024.100048,1.926664155,-2.417352654,0.825107956,1.290225195,-0.760048873,625.9408868,-0.325231285,6.878580545,1.122143541,156.7969061,1.589410361,3.037419777,CAT_40,0.334334334,12703.4887,105.196745,0.19277332,505.4913841
3763,512,BB84,Hybrid QKD,49.68825515,11.71797964,233.7527068,30.85141553,4.288906446,55.89753044,129.3197487,Low,,Medium,17.5453977,81.22239222,731.8567471,Audio,66.52465076,Unstructured,1,65.95043486,60.89109416,3.814015012,Compression,Moderate Performance,0.124745449,236.9040359,128.0017392,0.121880085,1.176404992,0.938687844,-0.313104166,-0.266892401,229.734184,-0.621065043,6.913166951,1.35724333,274.9442413,1.573871473,2.001009211,CAT_16,0.336336336,12578.49803,113.428183,0.037595351,690.1554356
3304,1024,BB84,QKD,72.04209824,83.15125328,331.551573,29.65290987,4.954679455,68.51177346,24.47133379,Low,,Medium,27.79880526,98.96403653,9.875979444,Audio,65.64297441,Semi-Structured,0,38.58897991,60.89109416,2.516358582,,Critical Performance,0.025364126,1726.263769,255.7657802,-0.517991132,-0.384349204,0.032941978,-0.460288901,-1.475353856,869.8217825,-0.647861079,6.651048611,1.312248916,588.9312208,1.627690323,1.85156528,CAT_25,0.955955956,904.8649877,123.6721621,0.022295949,299.1649109
4912,1024,BB84,QKD,57.46584684,81.90820771,636.6966917,49.8960711,1.204559356,50.81441561,49.9354589,Medium,Man-in-the-Middle,Medium,21.1487756,90.36818968,726.7116206,Audio,26.4361638,Unstructured,0,67.00792869,37.42979486,3.159405479,Caching,Critical Performance,0.591050261,3228.438341,127.9381248,2.085735147,0.334179086,-1.696330773,0.563787634,0.615331454,642.9437947,-0.937792221,2.929718305,1.29490766,3.213881593,1.564337453,1.863440162,CAT_8,0.627627628,8918.902892,109.9721871,0.5300887,492.8598242
3743,512,SARG04,QKD,57.56638932,25.68294557,286.8638055,21.21739189,3.506443429,67.16542907,82.92496298,Low,Side Channel,Medium,46.45124961,80.01917766,363.6739447,Text,52.8397597,Structured,1,107.5492941,43.02342468,1.468937749,,Critical Performance,0.092699255,762.2061267,512.2125956,-0.024358645,-0.902383233,-1.295173707,-0.190131882,-1.052936172,448.6054966,-0.916224181,6.644382099,1.020285169,436.7901931,1.683866543,3.049294659,CAT_5,0.575575576,62272.56095,146.4867353,0.39086158,301.958785
3445,1024,E91,QKD,115.1851978,134.7687106,133.8406913,10.01766312,2.126970534,50.2434991,64.43842003,High,Man-in-the-Middle,Low,57.35598595,94.68420755,733.0674585,Audio,38.97764089,Unstructured,1,83.02890902,64.59912068,2.410979484,Caching,Low Performance,0.709492902,719.9040189,256.0404067,1.716936143,-0.071959463,0.008674009,1.158782723,0.857692008,689.5347415,0.395931965,6.828046062,1.100027303,913.0304666,1.334270761,2.804289043,CAT_12,0.491491491,9976.188068,99.51040491,0.063160682,330.830744
1998,256,SARG04,Hybrid QKD,16.64472683,36.45080274,750.6660418,10.44360936,2.055054713,79.52506871,107.2879958,Low,Side Channel,Medium,19.71379379,90.84580965,776.6954269,Audio,70.36930495,Unstructured,1,56.58521026,40.49276444,2.824262545,Caching,Critical Performance,2.220930032,998.0422816,128.2214251,1.055488489,-1.313879972,-0.464708654,0.15616317,-0.566124385,616.9261207,0.658641463,6.678551723,1.256904703,245.9328546,1.34404671,3.037419777,CAT_4,0.045045045,32628.5362,90.79564214,0.341160963,765.4946331
663,1024,BB84,QKD,68.16558648,65.00845319,531.0380411,24.64146533,0.632573339,70.37376018,45.74727925,High,Side Channel,Medium,12.25048232,99.98697007,48.08679924,Text,75.47539415,Semi-Structured,1,82.4627182,30.927742,0.532835668,Compression,Low Performance,0.173257883,1049.203378,255.9209144,0.624690812,1.000636626,0.208939904,-2.438142291,-1.073409985,1373.14305,-0.726418056,6.552231452,1.112819086,0.606941195,1.535527013,2.804289043,CAT_25,0.65965966,35975.71269,103.5543279,0.334026633,370.0866083
4779,128,B92,Hybrid QKD,30.8095912,91.93180518,730.3977433,20.64976863,2.828395722,56.94073545,174.873784,Medium,Man-in-the-Middle,Low,26.82432456,90.6060314,617.6911217,Images,48.6577412,Semi-Structured,1,26.97214939,34.65180416,1.107951562,Compression,Low Performance,0.107596899,618.0206227,255.9572813,-0.284863498,1.116208871,-0.040986957,1.054330673,-0.162429528,-824.6642804,-0.940160228,6.446922511,1.009615194,865.5196171,1.583704067,0.815154714,CAT_34,0.175175175,22197.23126,142.3009127,0.246684145,199.9387355
3748,1024,BB84,Hybrid QKD,108.8052851,114.5906816,23.8613668,8.300860837,2.793313135,71.34911594,45.99787903,Low,Quantum Attack,,12.25048232,83.12741373,850.0660001,Mixed,66.52465076,Semi-Structured,0,78.38211807,56.19167908,4.074139091,Caching,Critical Performance,0.214161589,2991.292029,127.9248849,0.742946961,0.996950305,-1.085245635,-1.831177004,0.983198956,448.8577307,0.120786975,6.527761901,1.219490056,29.57482623,1.637658138,1.185854497,CAT_30,0.231231231,15285.95915,48.26886885,0.593559269,457.869482
4413,1024,BB84,QKD,33.30705375,48.66520975,272.9065489,33.59699976,2.696709444,57.81760859,60.99323064,High,,High,31.0098029,87.65850918,111.6813701,Audio,59.82928112,Structured,1,81.17282043,41.43894601,2.65754309,,Low Performance,0.348057044,243.942858,1023.965434,-0.548314225,-0.158867819,0.127309252,0.032713208,-0.659502096,-1165.290509,-1.050192686,5.965002188,1.446547959,47.72994639,1.573871473,2.666719994,CAT_47,0.542542543,22197.23126,85.26792348,0.010001619,343.8212032
4744,256,E91,QKD,33.66749488,32.98982284,133.8406913,34.79020311,1.135767023,81.25510482,107.3251267,Low,Man-in-the-Middle,High,30.77493593,99.01198413,994.4959752,Text,75.42050449,Semi-Structured,1,74.66308129,56.29305268,3.859843606,Caching,Low Performance,0.154163236,2346.783813,511.7985127,-0.099695201,0.626179287,1.688458212,0.222846418,0.714981449,-944.9139376,0.440565852,5.394638469,1.046615775,476.5009307,1.4199661,3.852574491,CAT_6,0.973973974,651.033578,104.3426253,0.389227947,561.2133021
709,1024,BB84,QKD,11.89201436,37.62235018,328.1862182,33.0234714,0.998928146,56.38603792,16.16559969,Low,Quantum Attack,High,55.39520378,90.84580965,775.3003166,Audio,95.28378677,Structured,1,47.22024652,18.63276467,4.958671232,Caching,Moderate Performance,0.064796589,2682.035016,128.0120593,-0.814163787,0.476207199,1.32831685,-0.022176557,0.947867816,439.9785289,-0.256458581,5.396542,1.012633049,912.0240679,1.545788739,0.0,CAT_44,0.327327327,11367.17362,79.2771775,0.396497142,297.2483261
1282,1024,B92,QKD,95.36737468,43.23936886,329.9525277,17.32513603,3.923914403,59.33492733,41.53414628,High,Man-in-the-Middle,High,10.86883786,82.20061763,699.2378942,Text,30.1826327,Unstructured,1,80.82729468,45.17015628,3.66076552,,Critical Performance,0.164795266,1725.519916,1024.109486,1.871896992,-1.089674694,-1.247366728,0.358828602,-1.147886992,450.0189285,0.906259214,6.353912696,1.146505956,263.0895667,1.679314613,3.852574491,CAT_13,0.179179179,39773.40461,152.1009095,0.058437595,340.5153826
2675,1024,BB84,QKD,144.9424747,17.37397572,762.713087,24.37914602,4.38760292,51.95554006,155.6903007,Low,Man-in-the-Middle,Medium,42.63702637,98.95821352,878.3635129,Audio,70.77318491,Unstructured,0,23.81508856,79.58956167,0.296429499,Compression,Low Performance,0.388987351,1605.86404,127.9948406,-0.157335224,1.017335774,0.674466167,-0.547087502,0.285905261,1231.410618,-0.407773764,4.269061876,1.585374917,44.78441709,1.531432717,2.666719994,CAT_45,0.438438438,40652.204,109.4617752,0.283251991,731.6875679
4029,256,B92,Post-Quantum,16.77791097,60.24037586,236.7027459,31.43739005,3.789521904,55.48170964,170.3658563,Low,Man-in-the-Middle,Medium,28.80099309,86.07892961,642.4144428,Audio,28.39562999,Structured,1,56.8281828,46.14236577,0.922578434,,Low Performance,0.097384468,26.64080832,128.0202187,-0.548314225,0.968875273,0.989411812,-0.380701419,1.984964277,298.5940021,-0.881888728,6.442415744,1.521077476,390.8008018,1.439276949,1.863440162,CAT_16,0.128128128,3129.750798,104.8097004,0.592075605,794.3978101
1306,256,E91,Hybrid QKD,114.6210031,32.78467996,31.76611075,1.330080605,3.427107352,59.5155019,60.42665566,Medium,,Medium,20.65345387,87.71329446,360.8056158,Audio,69.33030258,Unstructured,1,61.62833925,62.29482222,4.437779632,,Low Performance,0.094478054,1787.368803,127.904317,-1.495866608,-0.527569156,-0.093854956,-0.126247932,-0.726415806,1278.99833,0.922111763,6.569405052,1.388826369,635.8567064,1.598110818,1.989134329,CAT_6,0.810810811,3160.99275,123.1562519,0.087560137,399.8722936
2237,128,SARG04,QKD,24.4567947,65.40739966,52.07617356,18.92874428,1.409306878,93.90837924,158.7229723,Medium,Side Channel,High,5.726720715,82.67744327,924.0657831,Images,18.50188924,Structured,1,48.95473487,20.33232385,3.01196712,Parallel Processing,Critical Performance,0.048365191,1693.315661,127.9939796,0.049072719,-1.34180509,0.714388477,-2.307401387,-0.389593548,-596.3962166,1.000338088,6.183493487,1.546926528,9.435408787,1.729638854,3.852574491,CAT_38,0.43043043,6430.094101,129.0018912,0.246787547,318.0066823
3302,512,SARG04,Hybrid QKD,125.7315961,90.46475268,569.8402281,31.89347427,2.206215298,90.60216774,83.16035512,Low,Side Channel,High,10.86883786,81.54719726,681.3932766,Audio,18.8615086,Unstructured,1,91.13069334,58.32052662,2.478409149,,Critical Performance,0.06353896,1097.210563,1023.97938,0.345109057,-1.719772979,-1.880013588,-0.178496329,-0.37069826,762.0583524,-1.102468585,5.806863963,1.395628247,542.1347081,1.5732904,2.001009211,CAT_41,0.662662663,10782.23288,145.6378259,0.358919667,371.4576354
2038,128,SARG04,QKD,32.60829433,15.82622338,669.9172524,36.20035141,3.104414489,88.52056102,150.891924,Medium,,Low,41.08992903,98.75920507,902.0616053,Audio,42.26143391,Semi-Structured,1,41.21949226,10.0315222,2.990805215,,Critical Performance,0.081182759,333.6763498,1023.82556,-1.340026318,0.314789734,-0.412939994,0.365440451,0.17314463,-1269.178206,-0.845971785,4.555133744,1.704531714,205.856434,1.612736384,3.049294659,CAT_42,0.115115115,25730.38279,135.6216461,0.592075605,382.3871378
1529,128,BB84,Post-Quantum,56.68339471,62.45725209,740.445289,41.64943549,0.900718366,72.95325554,79.37968105,Medium,Side Channel,High,40.50798603,85.04645001,323.7801661,Audio,60.99159523,Semi-Structured,0,34.95861155,76.9675636,3.870435307,Caching,Critical Performance,0.71449178,362.5312037,256.0381828,-1.020662,-0.168712547,1.104800087,-0.047900715,0.429414499,771.8475286,-1.148919877,6.713259023,0.964766122,85.95090034,1.708420646,2.666719994,CAT_7,0.423423423,45299.80965,126.8286523,0.189789881,300.2430076
1663,1024,BB84,Hybrid QKD,64.23527741,60.43437775,99.68339092,27.57242182,1.334906244,71.91031998,63.06894631,Medium,Side Channel,Low,45.47936646,91.99675321,213.4252948,Mixed,45.97711484,Semi-Structured,1,91.56839125,47.69441824,4.465150781,Caching,Low Performance,0.082602892,768.3925897,1023.91275,0.140776825,0.327518376,-0.781075797,-0.364822313,-0.616511723,501.1322929,-1.050192686,5.61192385,1.326081799,424.3289445,1.477491785,2.804289043,CAT_47,0.722722723,52680.35145,115.2074799,0.038254289,950.5369193
4934,1024,SARG04,Hybrid QKD,68.76132945,37.90921967,441.0158088,34.79020311,0.923797481,57.70660692,183.8906191,Low,Side Channel,High,22.5794756,85.07178877,837.1380986,Audio,67.65537593,Semi-Structured,1,61.95360747,43.82517534,1.023201076,,Moderate Performance,0.113176692,3749.95961,1023.970636,-1.159275193,0.466003603,2.986890828,1.113804604,0.810357782,-1074.792513,0.161390372,6.824753115,1.14770551,16.00856599,1.527492089,1.989134329,CAT_13,0.613613614,16961.37906,143.1545042,0.322420977,204.6969639
4953,256,BB84,Hybrid QKD,67.90893611,77.52960159,170.2861184,18.57353809,1.991048512,69.79201997,108.6533914,Low,Man-in-the-Middle,,20.82556373,80.22185031,307.7640407,Audio,76.78439776,Unstructured,1,70.75813257,45.25318658,3.971489467,,Low Performance,0.020440141,2869.602244,127.9116829,-0.341530885,-0.564812077,1.872937518,0.081326574,0.791277507,869.8217825,-0.797917665,5.104478288,1.489431425,116.1042001,1.493819503,2.234139945,CAT_34,0.357357357,19502.72932,83.88731405,0.146032479,602.3984919
3627,256,BB84,Hybrid QKD,130.7396512,98.42721641,358.2524832,18.28927401,3.584975517,67.06118788,25.71579047,Medium,,Medium,48.40077565,92.68100827,4.31373709,Mixed,17.33310464,Structured,1,25.09050492,68.01137332,4.767109096,Caching,Moderate Performance,0.016917215,45.61689085,127.996872,1.763510236,0.000309102,0.552892845,-0.312875141,-0.509056074,575.1496472,-0.996388597,5.394638469,1.348173976,54.1353784,1.641592164,1.185854497,CAT_40,0.872872873,17261.87978,95.60160586,0.212324337,199.9387355
2693,128,SARG04,QKD,13.98162639,98.64089473,385.3508017,10.19827098,1.135767023,57.87938554,24.16286657,High,Side Channel,Medium,18.47472477,90.60380168,278.563991,Images,74.15413933,Unstructured,0,86.72353123,47.75244038,0.852484437,,Low Performance,1.227933842,1866.841013,255.9087703,0.554530738,-0.091879696,0.195593644,-0.373701175,-0.783841165,-1776.979033,0.465735842,5.962549723,1.267100983,251.7169455,1.69488597,2.234139945,,0.452452452,13566.82392,96.84781298,0.367080331,311.7442567
3060,128,B92,QKD,28.85549134,93.31038157,598.04259,19.1195424,2.690150475,95.88808874,38.45655798,Low,Quantum Attack,Low,72.9244369,87.09969619,283.2282067,Audio,76.56165305,Structured,1,69.2430447,33.30404381,0.532835668,Caching,Critical Performance,0.059766716,1216.989794,256.1135193,-1.116423185,-0.776341085,-1.017669159,0.039954144,-0.849365977,131.4076471,0.741935535,6.279151157,1.322527672,286.7460686,1.528149535,2.666719994,CAT_10,0.746746747,13903.06487,65.31141338,0.557176818,285.1555947
1597,1024,SARG04,Hybrid QKD,122.2950904,21.02979316,114.6147937,34.00830615,0.999513851,55.35338787,98.015119,High,Side Channel,High,36.59657082,81.54719726,908.8565481,Text,27.31250763,Structured,1,28.24377064,55.16667549,4.981575312,Caching,Critical Performance,0.432111608,4021.998795,255.9251622,-1.52163276,-0.656257841,0.864082773,2.199041966,0.551332846,1156.508296,0.465735842,5.820630647,1.163975671,401.8263809,1.461241159,2.001009211,CAT_16,0.379379379,2442.898657,61.3504448,0.101651004,185.899623
2729,1024,E91,Hybrid QKD,41.02976115,150.1530275,178.9981418,36.30286989,2.065471952,80.28762913,93.88506154,Medium,Side Channel,High,83.52658058,95.18027727,307.7640407,Audio,48.6577412,Semi-Structured,1,101.2592015,42.64272001,2.189142493,,Moderate Performance,0.069085865,2055.407002,128.0696729,-1.103842159,-1.267721918,0.225795993,-0.299692311,2.504748823,71.36828517,0.639015419,5.73724956,1.379631328,35.07539185,1.276185728,3.049294659,CAT_33,0.713713714,31690.65549,104.3426253,0.054545829,676.9249024
2625,128,E91,Hybrid QKD,50.3212973,61.26931971,476.9690514,30.46056339,0.507517453,73.58202271,11.2506083,High,Side Channel,Low,42.27082563,87.84346929,461.2603371,Images,60.14915063,Semi-Structured,0,73.99196415,72.21078773,2.976264874,Caching,Critical Performance,0.065796924,1330.277752,128.0761969,-1.627160577,1.615982432,-0.113150117,0.27545733,-1.468731665,762.0583524,-0.532718215,4.185807576,1.450445859,12.81400004,1.474542315,1.989134329,CAT_5,0.768768769,24607.19266,111.0071963,0.350962974,296.3436319
3157,256,E91,Hybrid QKD,28.16622949,36.36903436,546.987975,29.93983668,0.24480823,52.77965572,48.45265454,Low,,Medium,12.95635674,96.89993293,638.1106005,Audio,69.70811544,Semi-Structured,1,68.06862042,29.67517427,1.016743843,Caching,Moderate Performance,0.485193952,1920.42824,1024.231267,1.184746199,-0.008759713,0.849899637,0.908588844,0.67927192,-609.3550496,1.206488259,6.828046062,1.13790277,850.3278512,1.504751935,3.037419777,CAT_48,0.077077077,7626.972437,154.285955,0.563783124,328.7741683
3314,128,BB84,Hybrid QKD,49.69988917,47.20089862,489.0505478,18.42181629,3.780679969,94.90351213,88.48846761,Medium,Man-in-the-Middle,,12.69707883,84.14267608,430.7315314,Images,51.79410764,Unstructured,0,25.37917956,43.88483603,2.16350177,,Moderate Performance,0.069102114,1096.009636,256.0689789,0.626846888,2.910085675,1.158450571,-1.486592974,-1.704442946,-258.5139433,-0.524297468,4.215818224,1.140972846,535.4363148,1.558872339,3.852574491,CAT_40,0.106106106,68248.27956,184.8745528,0.75378652,288.8874921
1722,1024,E91,Hybrid QKD,83.97355879,84.96889539,93.27780165,28.1790267,2.065471952,99.48613526,60.42665566,Low,Side Channel,Medium,19.6266961,91.99675321,874.0199899,Images,31.04988364,Unstructured,1,128.9392109,50.75073962,1.934753849,,Critical Performance,0.208556628,762.2061267,1024.019628,-0.638206952,-0.279666054,-0.36218866,-0.126059555,0.181760672,578.9123255,0.915764541,6.918131377,1.290390705,800.8137043,1.562837043,1.989134329,CAT_39,0.877877878,3952.569349,142.6247811,0.503982281,141.2682684
1059,512,BB84,QKD,50.06492295,147.007158,88.54364254,17.88256684,4.006273848,71.41329026,50.27795107,Low,Man-in-the-Middle,Medium,24.89214019,80.44279455,290.1812292,Audio,15.6515002,Semi-Structured,1,39.98545985,39.87856926,2.996613939,,Critical Performance,0.121760041,1738.040126,512.0559098,0.663566534,2.118349642,0.399114793,2.78082704,-0.066692882,181.6100874,-0.975739713,6.717993738,1.088773327,31.32091554,1.540991986,3.037419777,CAT_16,0.573573574,2397.222788,64.34671017,0.756453678,215.4611978
4636,128,BB84,QKD,75.09280678,92.11098378,49.76980169,33.88011372,2.085001675,60.35254264,163.4941075,Medium,Side Channel,,16.99272927,89.29940894,55.31634734,Audio,45.25802881,Structured,1,118.3527798,58.64173443,0.567291289,,Critical Performance,0.099993877,4045.246778,128.2214251,1.090603857,-1.373984934,0.528232419,-0.33911886,-1.13233894,951.8868071,-0.167967083,6.259232836,1.118008344,638.2351602,1.565094661,0.0,CAT_49,0.861861862,51810.29544,116.6897298,0.310930929,259.1737335
3242,256,SARG04,Hybrid QKD,139.0580777,31.7226416,459.9478288,22.94312642,4.363594292,91.09369449,22.07833095,High,,High,2.249483333,82.90450059,598.8595558,Audio,62.65792163,Unstructured,1,69.2430447,34.70066134,0.996885239,Caching,Critical Performance,0.122303159,998.4441187,128.0810836,2.060578615,0.189456743,0.256450218,0.014995018,1.521337565,1182.161919,0.116572613,5.737647859,1.238630097,107.21409,1.481997097,1.185854497,CAT_47,0.073073073,16380.09776,85.63100925,0.178963878,487.7590444
1678,1024,SARG04,Hybrid QKD,32.60829433,68.71768285,288.7722494,10.51387637,2.181970986,57.06986223,134.5785808,High,Side Channel,,15.40919515,90.60380168,87.69810174,Audio,81.79786752,Structured,1,45.44338775,60.06152544,3.504564404,,Critical Performance,0.045640444,3341.504494,1024.056903,0.042325019,-0.007762953,0.570356607,-1.78573222,0.37394645,-534.0569058,-0.92346202,5.709491754,1.678853129,890.5736773,1.528149535,2.666719994,CAT_44,0.043043043,70679.70407,122.1287325,0.152309402,698.1071475
1757,128,SARG04,QKD,116.7104486,15.33487013,239.3430704,2.669375825,0.454760469,92.70051057,11.27641041,High,Side Channel,High,70.32898241,88.68813673,635.2633841,Audio,26.27664182,Semi-Structured,1,71.58349388,42.36939423,4.074139091,Compression,Critical Performance,0.031159079,973.4521323,128.1073443,-0.121619467,0.127420478,-0.558047657,0.990247189,-0.208594967,951.8868071,-0.451007363,5.211067131,1.108635032,180.4325847,1.558420081,1.989134329,CAT_38,0.880880881,33485.17037,72.43919169,0.788715094,414.5557521
4191,256,E91,Hybrid QKD,35.84909729,49.04331354,170.2861184,31.89347427,2.421941079,79.31421114,42.60431081,High,Man-in-the-Middle,Medium,19.08527795,92.37970795,837.1380986,Audio,81.5209693,Structured,1,33.83514048,69.89993473,3.82285217,,High Performance,0.045226642,98.39015962,255.9662463,0.000287342,2.394861506,-0.332869924,0.73885497,-0.563530277,1195.403499,-0.91725205,5.950274194,1.399115551,741.546613,1.536282909,1.989134329,CAT_30,0.181181181,40051.62881,116.1793136,0.521429199,637.36619
